0.862	0.050234	5.663013
0.863	0.050329	5.670278
0.864	0.050423	5.677542
0.865	0.050537	5.684805
0.866	0.050631	5.692068
0.867	0.050744	5.699329
0.868	0.050838	5.706588
0.869	0.050950	5.713848
0.870	0.051043	5.721106
0.871	0.051155	5.728364
0.872	0.051267	5.735619
0.873	0.051360	5.742875
0.874	0.051453	5.750129
0.875	0.051564	5.757382
0.876	0.051675	5.764634
0.877	0.051785	5.771886
0.878	0.051896	5.779137
0.879	0.051988	5.786386
0.880	0.052098	5.793635
0.881	0.052207	5.800882
0.882	0.052299	5.808129
0.883	0.052408	5.815375
0.884	0.052517	5.822620
0.885	0.052626	5.829864
0.886	0.052716	5.837107
0.887	0.052825	5.844349
0.888	0.052933	5.851590
0.889	0.053041	5.858831
0.890	0.053149	5.866070
0.891	0.053256	5.873309
0.892	0.053364	5.880547
0.893	0.053471	5.887783
0.894	0.053578	5.895019
0.895	0.053684	5.902254
0.896	0.053791	5.909488
0.897	0.053897	5.916721
0.898	0.054003	5.923954
0.899	0.054127	5.931185
0.900	0.054215	5.938416
